,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
13808,Morocco,MAR,2021-07-03,19226243.0,10064283.0,9161960.0,9,37491982.0,26.843827568251793
13809,Morocco,MAR,2021-07-04,19230033.0,10067573.0,9162460.0,8,37491982.0,26.852602777841938
13810,Morocco,MAR,2021-07-05,19300988.0,10119393.0,9181595.0,4,37491982.0,26.990818996979144
13811,Morocco,MAR,2021-07-06,19355349.0,10160373.0,9194976.0,10,37491982.0,27.100122367497136
13812,Morocco,MAR,2021-07-07,19471423.0,10266670.0,9204753.0,7,37491982.0,27.38364165436759
13813,Morocco,MAR,2021-07-08,19531342.0,10317807.0,9213535.0,5,37491982.0,27.520036150662825
13814,Morocco,MAR,2021-07-09,19570153.0,10349861.0,9220292.0,5,37491982.0,27.605531764098256
13815,Morocco,MAR,2021-07-10,19578370.0,10356845.0,9221525.0,5,37491982.0,27.624159747009376
13816,Morocco,MAR,2021-07-11,19579875.0,10358218.0,9221657.0,9,37491982.0,27.627821863352008
13817,Morocco,MAR,2021-07-12,19862881.0,10552219.0,9310662.0,9,37491982.0,28.145268500342286
13818,Morocco,MAR,2021-07-13,20122946.0,10713551.0,9409395.0,15,37491982.0,28.57557917316828
13819,Morocco,MAR,2021-07-14,20343869.0,10854278.0,9489591.0,11,37491982.0,28.95093142848516
13820,Morocco,MAR,2021-07-15,20794848.0,11185961.0,9608887.0,9,37491982.0,29.83560858425676
13821,Morocco,MAR,2021-07-17,20833568.0,11213841.0,9619727.0,9,37491982.0,29.90997115063162
13822,Morocco,MAR,2021-07-18,20840340.0,11219675.0,9620665.0,7,37491982.0,29.925531811041623
13823,Morocco,MAR,2021-07-19,21292611.0,11555970.0,9736641.0,16,37491982.0,30.822510263661172
13824,Morocco,MAR,2021-07-22,21486676.0,11699533.0,9787143.0,12,37491982.0,31.205426802989507
13825,Morocco,MAR,2021-07-24,21522436.0,11728171.0,9794265.0,19,37491982.0,31.28181113497814
13826,Morocco,MAR,2021-07-25,21546138.0,11748418.0,9797720.0,23,37491982.0,31.335814681656466
13827,Morocco,MAR,2021-07-26,21926072.0,12061160.0,9864912.0,30,37491982.0,32.16997170221622
13828,Morocco,MAR,2021-07-27,22444407.0,12520195.0,9924212.0,22,37491982.0,33.39432681899826
13829,Morocco,MAR,2021-07-28,22986926.0,12971479.0,10015447.0,27,37491982.0,34.59800818212278
13830,Morocco,MAR,2021-07-29,23482886.0,13388726.0,10094160.0,27,37491982.0,35.71090480092517
13831,Morocco,MAR,2021-07-30,23649478.0,13537493.0,10111985.0,32,37491982.0,36.10770164138028
13832,Morocco,MAR,2021-07-31,23755510.0,13631005.0,10124505.0,35,37491982.0,36.35712030374921
13833,Morocco,MAR,2021-08-01,23802188.0,13672764.0,10129424.0,53,37491982.0,36.468501451857094
13834,Morocco,MAR,2021-08-02,24257310.0,13973650.0,10283660.0,48,37491982.0,37.27103571104883
13835,Morocco,MAR,2021-08-03,25156226.0,14581754.0,10574472.0,52,37491982.0,38.892993173847145
13836,Morocco,MAR,2021-08-05,25542596.0,14809114.0,10733482.0,66,37491982.0,39.49941616850238
13837,Morocco,MAR,2021-08-06,25851862.0,14981732.0,10870130.0,72,37491982.0,39.95982927763062
13838,Morocco,MAR,2021-08-07,25933900.0,15037701.0,10896199.0,76,37491982.0,40.10911186290444
13839,Morocco,MAR,2021-08-08,25968795.0,15065672.0,10903123.0,92,37491982.0,40.18371714784244
13840,Morocco,MAR,2021-08-09,26412218.0,15342370.0,11069848.0,80,37491982.0,40.921736279506376
13841,Morocco,MAR,2021-08-10,26537588.0,15423440.0,11114148.0,69,37491982.0,41.1379691796502
13842,Morocco,MAR,2021-08-11,26952946.0,15717132.0,11235814.0,105,37491982.0,41.92131533616975
13843,Morocco,MAR,2021-08-12,27334160.0,16034986.0,11299174.0,98,37491982.0,42.769107272056196
13844,Morocco,MAR,2021-08-13,27561271.0,16192313.0,11368958.0,104,37491982.0,43.18873566086744
13845,Morocco,MAR,2021-08-14,27630059.0,16240404.0,11389655.0,112,37491982.0,43.317005753390156
13846,Morocco,MAR,2021-08-15,27664344.0,16262278.0,11402066.0,110,37491982.0,43.37534889459832
13847,Morocco,MAR,2021-08-16,28134240.0,16493799.0,11640441.0,84,37491982.0,43.992870262233666
13848,Morocco,MAR,2021-08-17,28721160.0,16740875.0,11980285.0,102,37491982.0,44.6518805007428
13849,Morocco,MAR,2021-08-18,29303420.0,16961675.0,12341745.0,123,37491982.0,45.240806420956886
13850,Morocco,MAR,2021-08-19,29856013.0,17156411.0,12699602.0,103,37491982.0,45.760213477110916
13851,Morocco,MAR,2021-08-20,30030540.0,17220526.0,12810014.0,127,37491982.0,45.93122337464048
13852,Morocco,MAR,2021-08-21,30136555.0,17261839.0,12874716.0,115,37491982.0,46.04141493506532
13853,Morocco,MAR,2021-08-22,30199776.0,17288054.0,12911722.0,90,37491982.0,46.11133655190595
13854,Morocco,MAR,2021-08-23,30680402.0,17489039.0,13191363.0,115,37491982.0,46.64741117180735
13855,Morocco,MAR,2021-08-24,31248289.0,17693422.0,13554867.0,97,37491982.0,47.1925490628903
13856,Morocco,MAR,2021-08-27,32437049.0,18162608.0,14274441.0,97,37491982.0,48.44397930202783
13857,Morocco,MAR,2021-08-28,32541843.0,18204563.0,14337280.0,92,37491982.0,48.555883228579376
13858,Morocco,MAR,2021-08-29,33008946.0,18379071.0,14629875.0,93,37491982.0,49.02133741555728
13859,Morocco,MAR,2021-08-31,33721703.0,18701155.0,15020548.0,103,37491982.0,49.88041176377392
13860,Morocco,MAR,2021-09-01,34160942.0,18875138.0,15285804.0,109,37491982.0,50.34446565134913
13861,Morocco,MAR,2021-09-03,34517659.0,19041052.0,15476607.0,70,37491982.0,50.78699760391435
13862,Morocco,MAR,2021-09-04,34640535.0,19110905.0,15529630.0,104,37491982.0,50.973312107106
13863,Morocco,MAR,2021-09-05,34688815.0,19136490.0,15552325.0,70,37491982.0,51.04155336466341
13864,Morocco,MAR,2021-09-06,35522072.0,19529591.0,15992481.0,0,37491982.0,52.09004687989022
13865,Morocco,MAR,2021-09-08,35722890.0,19620474.0,16102416.0,79,37491982.0,52.33245337629789
13866,Morocco,MAR,2021-09-09,36003650.0,19745725.0,16257925.0,72,37491982.0,52.66652747246064
13867,Morocco,MAR,2021-09-10,36271200.0,19884992.0,16386208.0,74,37491982.0,53.03798556181959
13868,Morocco,MAR,2021-09-14,37238088.0,20362745.0,16875343.0,0,37491982.0,54.31226601997196
13869,Morocco,MAR,2021-09-19,38436040.0,21006394.0,17429646.0,48,37491982.0,56.0290304204243
13870,Morocco,MAR,2021-09-22,39523919.0,21580332.0,17943587.0,51,37491982.0,57.55985906533295
13871,Morocco,MAR,2021-09-25,40273386.0,21915897.0,18357489.0,26,37491982.0,58.454890434973535
13872,Morocco,MAR,2021-09-28,41099861.0,22309639.0,18790222.0,32,37491982.0,59.50509364909009
13873,Morocco,MAR,2021-10-02,41995999.0,22748069.0,19247930.0,23,37491982.0,60.67449034836302
13874,Morocco,MAR,2021-10-09,43122611.0,23023859.0,20098752.0,14,37491982.0,61.41008762886956
13875,Morocco,MAR,2021-10-13,44069544.0,23139440.0,20587049.0,11,37491982.0,61.71836954365336
13876,Morocco,MAR,2021-10-17,44867769.0,23236666.0,20925569.0,4,37491982.0,61.977694324082414
13877,Morocco,MAR,2021-10-19,45249522.0,23333590.0,21116355.0,17,37491982.0,62.23621359895031
13878,Morocco,MAR,2021-10-24,46094289.0,23662317.0,21449332.0,6,37491982.0,63.11300640227556
13879,Mozambique,MOZ,2021-05-12,355995.0,296983.0,59012.0,1,32471368.0,0.9145995943256842
13880,Mozambique,MOZ,2021-05-18,393105.0,318548.0,74557.0,2,32471368.0,0.9810119487420426
13881,Mozambique,MOZ,2021-05-31,394312.0,319511.0,74801.0,0,32471368.0,0.9839776383920751
13882,Mozambique,MOZ,2021-06-10,394930.0,320129.0,74801.0,1,32471368.0,0.9858808535568935
13883,Mozambique,MOZ,2021-06-24,438382.0,341707.0,96675.0,5,32471368.0,1.0523332432437094
13884,Mozambique,MOZ,2021-07-05,508184.0,354572.0,153612.0,7,32471368.0,1.0919527628155365
13885,Mozambique,MOZ,2021-07-19,671336.0,372085.0,299251.0,19,32471368.0,1.145886431393959
13886,Mozambique,MOZ,2021-07-24,671599.0,372085.0,299514.0,11,32471368.0,1.145886431393959
13887,Mozambique,MOZ,2021-07-26,691040.0,372085.0,318955.0,25,32471368.0,1.145886431393959
13888,Mozambique,MOZ,2021-08-03,714776.0,394234.0,320542.0,17,32471368.0,1.214097293344709
13889,Mozambique,MOZ,2021-08-09,1386326.0,907839.0,478487.0,13,32471368.0,2.7958138382097113
13890,Mozambique,MOZ,2021-08-16,1487560.0,916174.0,571386.0,9,32471368.0,2.8214826058452482
13891,Mozambique,MOZ,2021-08-25,2297842.0,1643520.0,654322.0,5,32471368.0,5.061443669388983
13892,Mozambique,MOZ,2021-09-08,2405890.0,1643520.0,762370.0,0,32471368.0,5.061443669388983
13893,Mozambique,MOZ,2021-09-14,3644423.0,1903730.0,1740693.0,2,32471368.0,5.862795802135593
13894,Mozambique,MOZ,2021-10-08,3677063.0,1903730.0,1773333.0,0,32471368.0,5.862795802135593
13895,Mozambique,MOZ,2021-10-15,3782029.0,1973519.0,1808510.0,0,32471368.0,6.077720532131569
13896,Mozambique,MOZ,2021-10-21,3799385.0,1973519.0,1825866.0,0,32471368.0,6.077720532131569
13897,Myanmar,MMR,2021-03-31,1040000.0,1000000.0,40000.0,0,54939875.0,1.8201715966772767
13898,Myanmar,MMR,2021-04-23,1800000.0,1500000.0,300000.0,0,54939875.0,2.7302573950159155
13899,Myanmar,MMR,2021-05-04,2543762.0,1689551.0,854211.0,0,54939875.0,3.0752727413376895
13900,Myanmar,MMR,2021-05-13,2994900.0,1772177.0,1222723.0,1,54939875.0,3.225666239684746
13901,Myanmar,MMR,2021-06-05,3368042.0,1840758.0,1527284.0,2,54939875.0,3.3504954279564707
13902,Myanmar,MMR,2021-08-21,6253687.0,4456857.0,1796830.0,140,54939875.0,8.112244521852299
13903,Myanmar,MMR,2021-09-11,8184418.0,4944654.0,3239764.0,98,54939875.0,9.000118766196683
13904,Myanmar,MMR,2021-09-20,9001616.0,5530365.0,3471251.0,56,54939875.0,10.066213292258128
13905,Myanmar,MMR,2021-09-25,10935671.0,7205913.0,3729758.0,52,54939875.0,13.115998170727543
13906,Myanmar,MMR,2021-10-02,12263702.0,8390746.0,3872956.0,46,54939875.0,15.272597544133474
13907,Myanmar,MMR,2021-10-17,15797703.0,11223285.0,4574418.0,30,54939875.0,20.42830457841413
13908,Namibia,NAM,2021-04-19,4748.0,4620.0,128.0,2,2603034.0,0.17748519612114172
13909,Namibia,NAM,2021-04-20,5699.0,5536.0,163.0,0,2603034.0,0.212674901672433
13910,Namibia,NAM,2021-04-21,6237.0,5998.0,239.0,4,2603034.0,0.23042342128454718
13911,Namibia,NAM,2021-04-22,7417.0,7120.0,297.0,1,2603034.0,0.2735269689139673
13912,Namibia,NAM,2021-04-23,9955.0,9460.0,495.0,7,2603034.0,0.3634220682480521
13913,Namibia,NAM,2021-04-24,12550.0,11692.0,858.0,6,2603034.0,0.44916816299748674
13914,Namibia,NAM,2021-04-25,12833.0,11971.0,862.0,2,2603034.0,0.45988642484116615
13915,Namibia,NAM,2021-04-28,20005.0,18837.0,1168.0,6,2603034.0,0.7236555496393823
13916,Namibia,NAM,2021-04-30,21707.0,20315.0,1392.0,0,2603034.0,0.7804354457145009
13917,Namibia,NAM,2021-05-01,25048.0,23425.0,1623.0,5,2603034.0,0.8999114110687758
13918,Namibia,NAM,2021-05-05,29397.0,27648.0,1749.0,4,2603034.0,1.0621451736704168
13919,Namibia,NAM,2021-05-06,34657.0,32698.0,1959.0,4,2603034.0,1.2561495547119246
13920,Namibia,NAM,2021-05-07,36417.0,34346.0,2071.0,7,2603034.0,1.3194602913369553
13921,Namibia,NAM,2021-05-08,39878.0,37578.0,2300.0,8,2603034.0,1.4436230952035203
13922,Namibia,NAM,2021-05-09,40120.0,37819.0,2301.0,1,2603034.0,1.4528815221007485
13923,Namibia,NAM,2021-05-10,41675.0,39339.0,2336.0,6,2603034.0,1.5112749199587865
13924,Namibia,NAM,2021-05-11,44586.0,42088.0,2498.0,2,2603034.0,1.6168824533217778
13925,Namibia,NAM,2021-05-12,47182.0,44579.0,2603.0,5,2603034.0,1.7125784757325488
13926,Namibia,NAM,2021-05-13,47626.0,45003.0,2623.0,6,2603034.0,1.7288671603982124
13927,Namibia,NAM,2021-05-14,50361.0,47632.0,2729.0,2,2603034.0,1.8298646886671477
13928,Namibia,NAM,2021-05-15,53163.0,50222.0,2941.0,0,2603034.0,1.9293639652805148
13929,Namibia,NAM,2021-05-16,53402.0,50339.0,3063.0,6,2603034.0,1.9338587202472193
13930,Namibia,NAM,2021-05-17,53849.0,50784.0,3065.0,8,2603034.0,1.9509541558043422
13931,Namibia,NAM,2021-05-18,56996.0,53578.0,3418.0,5,2603034.0,2.058290441077604
13932,Namibia,NAM,2021-05-19,60539.0,56759.0,3780.0,10,2603034.0,2.1804939927791955
13933,Namibia,NAM,2021-05-21,65988.0,60809.0,5179.0,10,2603034.0,2.3360816647035727
13934,Namibia,NAM,2021-05-22,66759.0,61086.0,5673.0,10,2603034.0,2.3467230931290177
13935,Namibia,NAM,2021-05-23,67659.0,61986.0,5673.0,4,2603034.0,2.381298131334435
13936,Namibia,NAM,2021-05-25,69765.0,63309.0,6456.0,9,2603034.0,2.4321234374963985
13937,Namibia,NAM,2021-05-26,72533.0,65037.0,7496.0,5,2603034.0,2.4985075108507995
13938,Namibia,NAM,2021-05-27,74662.0,66344.0,8318.0,10,2603034.0,2.5487181496668887
13939,Namibia,NAM,2021-05-29,76370.0,67593.0,8777.0,12,2603034.0,2.596700619354184
13940,Namibia,NAM,2021-05-30,76578.0,67706.0,8872.0,11,2603034.0,2.6010417074844203
13941,Namibia,NAM,2021-05-31,76949.0,67864.0,9085.0,6,2603034.0,2.6071115475249265
13942,Namibia,NAM,2021-06-01,78720.0,69146.0,9574.0,6,2603034.0,2.6563617686130874
13943,Namibia,NAM,2021-06-02,80585.0,70585.0,10000.0,24,2603034.0,2.711643413032638
13944,Namibia,NAM,2021-06-03,82907.0,72371.0,10536.0,11,2603034.0,2.7802556555158326
13945,Namibia,NAM,2021-06-04,85243.0,74110.0,11133.0,12,2603034.0,2.847062312670522
13946,Namibia,NAM,2021-06-05,87457.0,75964.0,11493.0,22,2603034.0,2.9182868913736817
13947,Namibia,NAM,2021-06-06,87474.0,75977.0,11497.0,6,2603034.0,2.918786308592204
13948,Namibia,NAM,2021-06-07,87859.0,76251.0,11608.0,7,2603034.0,2.929312486890298
13949,Namibia,NAM,2021-06-08,90718.0,78397.0,12321.0,8,2603034.0,3.0117547446556596
13950,Namibia,NAM,2021-06-09,93061.0,80193.0,12868.0,16,2603034.0,3.0807511542300254
13951,Namibia,NAM,2021-06-10,96433.0,82845.0,13588.0,14,2603034.0,3.182632266808655
13952,Namibia,NAM,2021-06-11,99782.0,85539.0,14243.0,18,2603034.0,3.286126881170204
13953,Namibia,NAM,2021-06-12,100793.0,86409.0,14384.0,5,2603034.0,3.319549418102107
13954,Namibia,NAM,2021-06-13,102549.0,87863.0,14686.0,20,2603034.0,3.3754073131584144
13955,Namibia,NAM,2021-06-14,103605.0,88649.0,14956.0,2,2603034.0,3.405602846524479
13956,Namibia,NAM,2021-06-15,107796.0,91797.0,15999.0,13,2603034.0,3.5265386468252045
13957,Namibia,NAM,2021-06-16,112691.0,95476.0,17215.0,32,2603034.0,3.6678737196671265
13958,Namibia,NAM,2021-06-17,116733.0,98646.0,18087.0,0,2603034.0,3.78965468756843
13959,Namibia,NAM,2021-06-18,121012.0,101933.0,19079.0,67,2603034.0,3.915930410436437
13960,Namibia,NAM,2021-06-19,123954.0,104103.0,19851.0,0,2603034.0,3.999294669220609
13961,Namibia,NAM,2021-06-20,124064.0,104199.0,19865.0,27,2603034.0,4.002982673295854
13962,Namibia,NAM,2021-06-21,124460.0,104530.0,19930.0,27,2603034.0,4.015698604013624
13963,Namibia,NAM,2021-06-22,128610.0,107611.0,20999.0,18,2603034.0,4.134060484803503
13964,Namibia,NAM,2021-06-23,132060.0,110597.0,21463.0,0,2603034.0,4.248772778227253
13965,Namibia,NAM,2021-06-24,135058.0,112773.0,22285.0,45,2603034.0,4.332367537266129
13966,Namibia,NAM,2021-06-25,139022.0,115947.0,23075.0,81,2603034.0,4.4543021720039
13967,Namibia,NAM,2021-06-26,141164.0,117632.0,23532.0,0,2603034.0,4.519034326866265
13968,Namibia,NAM,2021-06-27,141209.0,117668.0,23541.0,95,2603034.0,4.5204173283944815
13969,Namibia,NAM,2021-06-29,143813.0,119571.0,24242.0,45,2603034.0,4.59352432584438
13970,Namibia,NAM,2021-06-30,145957.0,121095.0,24862.0,22,2603034.0,4.652071390538887
13971,Namibia,NAM,2021-07-01,147803.0,122381.0,25422.0,54,2603034.0,4.7014752784635165
13972,Namibia,NAM,2021-07-02,149232.0,123439.0,25793.0,65,2603034.0,4.74212015670944
13973,Namibia,NAM,2021-07-03,150322.0,124154.0,26168.0,40,2603034.0,4.769588103728188
13974,Namibia,NAM,2021-07-04,150363.0,124192.0,26171.0,0,2603034.0,4.77104793867464
13975,Namibia,NAM,2021-07-05,150911.0,124586.0,26325.0,23,2603034.0,4.786184122066788
13976,Namibia,NAM,2021-07-06,152907.0,125970.0,26937.0,41,2603034.0,4.839352847484896
13977,Namibia,NAM,2021-07-07,154759.0,127220.0,27539.0,52,2603034.0,4.88737373388131
13978,Namibia,NAM,2021-07-08,156691.0,128298.0,28393.0,0,2603034.0,4.928786946309575
13979,Namibia,NAM,2021-07-09,159585.0,130048.0,29537.0,70,2603034.0,4.996016187264553
13980,Namibia,NAM,2021-07-10,161524.0,131019.0,30505.0,71,2603034.0,5.033318811817287
13981,Namibia,NAM,2021-07-11,161661.0,131132.0,30529.0,28,2603034.0,5.037659899947522
13982,Namibia,NAM,2021-07-12,162641.0,131677.0,30964.0,80,2603034.0,5.058597006416359
13983,Namibia,NAM,2021-07-13,164617.0,132784.0,31833.0,28,2603034.0,5.101124303409022
13984,Namibia,NAM,2021-07-14,166616.0,133863.0,32753.0,221,2603034.0,5.142575932546405
13985,Namibia,NAM,2021-07-15,168273.0,134853.0,33420.0,0,2603034.0,5.180608474572365
13986,Namibia,NAM,2021-07-16,169988.0,135700.0,34288.0,30,2603034.0,5.213147427194573
13987,Namibia,NAM,2021-07-17,170976.0,136189.0,34787.0,101,2603034.0,5.23193319795285
13988,Namibia,NAM,2021-07-18,170983.0,136194.0,34789.0,135,2603034.0,5.232125281498436
13989,Namibia,NAM,2021-07-19,171734.0,136599.0,35135.0,26,2603034.0,5.247684048690874
13990,Namibia,NAM,2021-07-20,176037.0,138521.0,37516.0,0,2603034.0,5.321520963613998
13991,Namibia,NAM,2021-07-21,180801.0,140950.0,39851.0,25,2603034.0,5.414835150059508
13992,Namibia,NAM,2021-07-22,186559.0,144417.0,42142.0,63,2603034.0,5.5480258805685985
13993,Namibia,NAM,2021-07-23,191285.0,147460.0,43825.0,45,2603034.0,5.664927926412025
13994,Namibia,NAM,2021-07-24,194504.0,149579.0,44925.0,49,2603034.0,5.7463329330312245
13995,Namibia,NAM,2021-07-25,195184.0,150106.0,45078.0,46,2603034.0,5.766578538735952
13996,Namibia,NAM,2021-07-26,196589.0,151241.0,45348.0,74,2603034.0,5.8101815035838955
13997,Namibia,NAM,2021-07-27,200694.0,154350.0,46344.0,0,2603034.0,5.929619052229053
13998,Namibia,NAM,2021-07-28,204103.0,156942.0,47161.0,37,2603034.0,6.029195162260654
13999,Namibia,NAM,2021-07-29,207950.0,159881.0,48069.0,56,2603034.0,6.1421018703559005
14000,Namibia,NAM,2021-07-30,211410.0,162596.0,48814.0,43,2603034.0,6.246403235608908
14001,Namibia,NAM,2021-07-31,213495.0,164221.0,49274.0,29,2603034.0,6.308830387924245
14002,Namibia,NAM,2021-08-01,214059.0,164703.0,49356.0,45,2603034.0,6.3273472417187016
14003,Namibia,NAM,2021-08-02,214981.0,165427.0,49554.0,13,2603034.0,6.3551609391195045
14004,Namibia,NAM,2021-08-03,218453.0,168076.0,50377.0,7,2603034.0,6.456926801570782
14005,Namibia,NAM,2021-08-04,220928.0,169790.0,51138.0,16,2603034.0,6.522773040997544
14006,Namibia,NAM,2021-08-05,223327.0,171499.0,51828.0,32,2603034.0,6.58842719687872
14007,Namibia,NAM,2021-08-06,226109.0,173428.0,52681.0,30,2603034.0,6.6625330287656634
14008,Namibia,NAM,2021-08-07,228351.0,174896.0,53455.0,16,2603034.0,6.718928757749611
14009,Namibia,NAM,2021-08-08,228548.0,175077.0,53471.0,24,2603034.0,6.725882182099811
14010,Namibia,NAM,2021-08-10,235057.0,177470.0,57587.0,5,2603034.0,6.817813367017105
14011,Namibia,NAM,2021-08-11,244880.0,179324.0,65556.0,8,2603034.0,6.889037945720264
14012,Namibia,NAM,2021-08-12,252502.0,181344.0,71158.0,22,2603034.0,6.9666396981368655
14013,Namibia,NAM,2021-08-13,259275.0,183792.0,75483.0,18,2603034.0,7.060683802055601
14014,Namibia,NAM,2021-08-14,263617.0,185304.0,78313.0,0,2603034.0,7.118769866240703
14015,Namibia,NAM,2021-08-15,264719.0,185873.0,78846.0,0,2603034.0,7.14062897372835
14016,Namibia,NAM,2021-08-16,268556.0,187892.0,80664.0,0,2603034.0,7.218192309435835
14017,Namibia,NAM,2021-08-19,273935.0,190306.0,83629.0,0,2603034.0,7.310930245244587
14018,Namibia,NAM,2021-08-25,305086.0,204142.0,100944.0,0,2603034.0,7.8424638325892015
14019,Namibia,NAM,2021-09-01,329062.0,213438.0,115624.0,0,2603034.0,8.199585560542044
14020,Namibia,NAM,2021-09-09,352962.0,223071.0,129891.0,5,2603034.0,8.56965371946736
14021,Namibia,NAM,2021-09-15,374178.0,232051.0,142127.0,1,2603034.0,8.91463576733919
14022,Namibia,NAM,2021-09-22,407502.0,248269.0,159233.0,0,2603034.0,9.537677955800808
14023,Namibia,NAM,2021-09-30,428989.0,261269.0,167720.0,0,2603034.0,10.037095174323502
14024,Namibia,NAM,2021-10-07,472404.0,276431.0,195973.0,3,2603034.0,10.61956931795743
14025,Namibia,NAM,2021-10-14,495048.0,285993.0,209055.0,3,2603034.0,10.98690989053543
14026,Namibia,NAM,2021-10-21,535048.0,302500.0,232548.0,3,2603034.0,11.621054507931898
14027,Nauru,NRU,2021-06-29,9313.0,7499.0,1814.0,0,10876.0,68.94998161088635
14028,Nauru,NRU,2021-07-13,10556.0,7502.0,3054.0,0,10876.0,68.97756528135344
14029,Nauru,NRU,2021-07-20,14478.0,7529.0,6949.0,0,10876.0,69.22581831555719
14030,Nauru,NRU,2021-07-27,14784.0,7533.0,7251.0,0,10876.0,69.26259654284664
14031,Nauru,NRU,2021-08-31,14863.0,7612.0,7251.0,0,10876.0,69.98896653181316
14032,Nepal,NPL,2021-05-07,2453512.0,2091511.0,362001.0,50,29840039.0,7.009075959987854
14033,Nepal,NPL,2021-05-18,2539590.0,2113080.0,426510.0,196,29840039.0,7.081358037099081
14034,Nepal,NPL,2021-05-20,2596711.0,2113080.0,483631.0,190,29840039.0,7.081358037099081
14035,Nepal,NPL,2021-05-21,2627333.0,2113080.0,514253.0,177,29840039.0,7.081358037099081
14036,Nepal,NPL,2021-05-22,2644648.0,2113080.0,531568.0,129,29840039.0,7.081358037099081
14037,Nepal,NPL,2021-05-23,2666669.0,2113080.0,553589.0,193,29840039.0,7.081358037099081
14038,Nepal,NPL,2021-05-24,2706835.0,2113080.0,593755.0,185,29840039.0,7.081358037099081
14039,Nepal,NPL,2021-05-25,2727193.0,2113080.0,614113.0,169,29840039.0,7.081358037099081
14040,Nepal,NPL,2021-05-26,2741964.0,2113080.0,628884.0,145,29840039.0,7.081358037099081
14041,Nepal,NPL,2021-05-27,2761148.0,2113080.0,648068.0,106,29840039.0,7.081358037099081
14042,Nepal,NPL,2021-05-28,2767931.0,2113080.0,654851.0,96,29840039.0,7.081358037099081
14043,Nepal,NPL,2021-05-29,2800019.0,2113080.0,686939.0,116,29840039.0,7.081358037099081
14044,Nepal,NPL,2021-05-30,2802596.0,2113080.0,689516.0,109,29840039.0,7.081358037099081
14045,Nepal,NPL,2021-06-06,2804574.0,2113080.0,691494.0,99,29840039.0,7.081358037099081
14046,Nepal,NPL,2021-06-09,2861314.0,2169820.0,691494.0,81,29840039.0,7.271505241665402
14047,Nepal,NPL,2021-06-10,2936113.0,2244619.0,691494.0,59,29840039.0,7.522171804132026
14048,Nepal,NPL,2021-06-12,3074592.0,2383098.0,691494.0,61,29840039.0,7.9862429134224655
14049,Nepal,NPL,2021-06-15,3129621.0,2438127.0,691494.0,41,29840039.0,8.17065621127372
14050,Nepal,NPL,2021-06-16,3153419.0,2461925.0,691494.0,52,29840039.0,8.25040811776419
14051,Nepal,NPL,2021-06-19,3231849.0,2500196.0,731653.0,34,29840039.0,8.378661971587906
14052,Nepal,NPL,2021-06-26,3331960.0,2582375.0,749585.0,30,29840039.0,8.65406040521596
14053,Nepal,NPL,2021-06-27,3333921.0,2583790.0,750131.0,34,29840039.0,8.658802356122926
14054,Nepal,NPL,2021-06-28,3339983.0,2587873.0,752110.0,42,29840039.0,8.672485314111016
14055,Nepal,NPL,2021-06-29,3354095.0,2599553.0,754542.0,20,29840039.0,8.711627354106339
14056,Nepal,NPL,2021-06-30,3356335.0,2601316.0,755019.0,41,29840039.0,8.717535523328237
14057,Nepal,NPL,2021-07-01,3361468.0,2604866.0,756602.0,33,29840039.0,8.729432290621336
14058,Nepal,NPL,2021-07-03,3362828.0,2604866.0,757962.0,19,29840039.0,8.729432290621336
14059,Nepal,NPL,2021-07-04,3364051.0,2606005.0,758046.0,27,29840039.0,8.733249309761291
14060,Nepal,NPL,2021-07-05,3371761.0,2611807.0,759954.0,23,29840039.0,8.752692984080886
14061,Nepal,NPL,2021-07-07,3463107.0,2611807.0,851300.0,28,29840039.0,8.752692984080886
14062,Nepal,NPL,2021-07-09,3576315.0,2611807.0,964508.0,20,29840039.0,8.752692984080886
14063,Nepal,NPL,2021-07-11,3653173.0,2611807.0,1041366.0,20,29840039.0,8.752692984080886
14064,Nepal,NPL,2021-07-12,3690999.0,2611807.0,1079192.0,18,29840039.0,8.752692984080886
14065,Nepal,NPL,2021-07-13,3714937.0,2611807.0,1103130.0,12,29840039.0,8.752692984080886
14066,Nepal,NPL,2021-07-14,3730344.0,2621476.0,1108868.0,18,29840039.0,8.785095756744822
14067,Nepal,NPL,2021-07-16,3885991.0,2765709.0,1120282.0,43,29840039.0,9.268449682656247
14068,Nepal,NPL,2021-07-17,4039720.0,2912850.0,1126870.0,21,29840039.0,9.761548904141847
14069,Nepal,NPL,2021-07-18,4129122.0,2999214.0,1129908.0,23,29840039.0,10.05097211836754
14070,Nepal,NPL,2021-07-20,4309086.0,3150956.0,1158130.0,25,29840039.0,10.55949022050541
14071,Nepal,NPL,2021-07-22,4589970.0,3308730.0,1281240.0,24,29840039.0,11.088222773435383
14072,Nepal,NPL,2021-07-23,4661963.0,3349951.0,1312012.0,18,29840039.0,11.226362673319562
14073,Nepal,NPL,2021-07-24,4743274.0,3377228.0,1366046.0,16,29840039.0,11.31777341175727
14074,Nepal,NPL,2021-07-25,4781216.0,3383038.0,1398178.0,18,29840039.0,11.3372438956933
14075,Nepal,NPL,2021-07-26,4828570.0,3405154.0,1423416.0,25,29840039.0,11.41135908032828
14076,Nepal,NPL,2021-07-27,4920010.0,3462340.0,1457670.0,20,29840039.0,11.60300092101086
